user_id,timestamp,anomaly_type,probable_reason,bytes_sent,source_ip,event_type
user_037,2025-02-24 13:59:42,brute_force_login,много неуспешных входов,612.32,10.20.50.79,login
user_011,2025-02-24 14:45:23,brute_force_login,много неуспешных входов,672.26,10.20.199.216,login
user_093,2025-02-24 14:48:08,data_exfiltration,резкий рост исходящего трафика,49058.7,10.20.80.131,file_access
user_070,2025-02-24 14:55:07,unusual_ip_change,необычная смена IP-адреса,998.25,185.220.100.140,login
user_096,2025-02-24 15:08:14,brute_force_login,много неуспешных входов,505.43,10.10.95.79,login
user_052,2025-02-24 15:37:53,unusual_ip_change,необычная смена IP-адреса,1172.57,185.220.100.52,login
user_032,2025-02-24 15:59:25,brute_force_login,много неуспешных входов,925.93,10.10.243.232,login
user_070,2025-02-24 16:29:52,data_exfiltration,резкий рост исходящего трафика,47258.78,10.10.98.35,file_access
user_091,2025-02-24 17:09:01,data_exfiltration,резкий рост исходящего трафика,54688.26,10.10.87.190,file_access
user_057,2025-02-24 17:51:36,brute_force_login,много неуспешных входов,1215.4,10.10.63.247,login
user_094,2025-02-24 18:08:13,unusual_ip_change,необычная смена IP-адреса,1379.67,185.220.100.23,login
user_049,2025-02-24 18:25:56,unusual_ip_change,необычная смена IP-адреса,1318.0,185.220.100.117,login
user_002,2025-02-24 22:31:56,unusual_night_activity,активность в нетипичное ночное время,2856.58,10.20.188.85,file_access
user_056,2025-02-24 22:45:00,unusual_night_activity,активность в нетипичное ночное время,4406.57,10.20.82.185,file_access
user_044,2025-02-24 22:51:56,unusual_night_activity,активность в нетипичное ночное время,5174.73,10.20.162.94,web_request
user_061,2025-02-24 23:38:38,unusual_night_activity,активность в нетипичное ночное время,4635.52,10.20.188.29,file_access
user_009,2025-02-25 00:15:52,unusual_night_activity,активность в нетипичное ночное время,4103.14,10.20.213.8,file_access
user_066,2025-02-25 00:38:36,unusual_night_activity,активность в нетипичное ночное время,3864.72,10.10.195.139,web_request
user_043,2025-02-25 01:30:40,unusual_night_activity,активность в нетипичное ночное время,4053.54,10.20.107.76,email_access
user_055,2025-02-25 02:19:47,unusual_night_activity,активность в нетипичное ночное время,2727.71,10.20.205.75,email_access
user_050,2025-02-25 02:21:39,unusual_night_activity,активность в нетипичное ночное время,3904.84,10.20.181.127,email_access
user_052,2025-02-25 02:25:43,unusual_night_activity,активность в нетипичное ночное время,1669.15,10.20.126.58,file_access
user_029,2025-02-25 04:49:16,unusual_night_activity,активность в нетипичное ночное время,2639.79,10.10.80.212,web_request
user_068,2025-02-25 05:41:38,unusual_night_activity,активность в нетипичное ночное время,2629.93,10.10.171.210,email_access
user_044,2025-02-25 08:03:04,brute_force_login,много неуспешных входов,571.13,10.20.162.94,login
user_073,2025-02-25 08:06:55,brute_force_login,много неуспешных входов,561.44,10.20.211.70,login
user_045,2025-02-25 08:24:10,brute_force_login,много неуспешных входов,687.42,10.20.59.147,login
user_044,2025-02-25 08:28:00,data_exfiltration,резкий рост исходящего трафика,42066.01,10.10.205.228,file_access
user_062,2025-02-25 09:02:51,data_exfiltration,резкий рост исходящего трафика,115966.97,10.10.33.216,file_access
user_084,2025-02-25 10:21:40,data_exfiltration,резкий рост исходящего трафика,119861.52,10.10.47.2,file_access
user_040,2025-02-25 10:35:14,data_exfiltration,резкий рост исходящего трафика,16726.71,10.20.21.162,file_access
user_028,2025-02-25 10:41:06,unusual_ip_change,необычная смена IP-адреса,1535.06,185.220.100.15,login
user_020,2025-02-25 10:44:51,brute_force_login,много неуспешных входов,992.34,10.20.66.222,login
user_068,2025-02-25 10:46:37,brute_force_login,много неуспешных входов,599.56,10.10.171.210,login
user_011,2025-02-25 12:05:57,data_exfiltration,резкий рост исходящего трафика,107193.91,10.20.199.216,file_access
user_028,2025-02-25 12:39:50,data_exfiltration,резкий рост исходящего трафика,56313.87,10.20.72.221,file_access
user_062,2025-02-25 13:06:26,brute_force_login,много неуспешных входов,553.35,10.10.33.216,login
user_047,2025-02-25 13:20:34,data_exfiltration,резкий рост исходящего трафика,40937.09,10.10.135.240,file_access
user_085,2025-02-25 13:56:34,unusual_ip_change,необычная смена IP-адреса,1251.96,185.220.100.70,login
user_097,2025-02-25 14:12:59,brute_force_login,много неуспешных входов,596.98,10.20.197.163,login
user_074,2025-02-25 14:14:13,unusual_ip_change,необычная смена IP-адреса,1135.11,185.220.100.194,login
user_071,2025-02-25 14:28:40,data_exfiltration,резкий рост исходящего трафика,41516.18,10.20.252.138,file_access
user_019,2025-02-25 14:32:58,data_exfiltration,резкий рост исходящего трафика,63320.5,10.20.246.53,file_access
user_049,2025-02-25 15:17:44,unusual_ip_change,необычная смена IP-адреса,1138.72,185.220.100.117,login
user_080,2025-02-25 15:21:47,data_exfiltration,резкий рост исходящего трафика,91415.57,10.10.214.127,file_access
user_017,2025-02-25 16:36:42,brute_force_login,много неуспешных входов,680.41,10.20.41.79,login
user_035,2025-02-25 16:46:40,data_exfiltration,резкий рост исходящего трафика,95199.87,10.10.226.220,file_access
user_057,2025-02-25 17:38:10,data_exfiltration,резкий рост исходящего трафика,41844.08,10.10.63.247,file_access
user_013,2025-02-26 05:58:58,unusual_night_activity,активность в нетипичное ночное время,3927.43,10.10.23.55,web_request
user_053,2025-02-26 08:41:33,data_exfiltration,резкий рост исходящего трафика,43366.12,10.10.72.71,file_access
user_006,2025-02-26 09:03:57,brute_force_login,много неуспешных входов,485.23,10.20.139.235,login
user_004,2025-02-26 09:09:51,data_exfiltration,резкий рост исходящего трафика,194286.77,10.10.58.49,file_access
user_049,2025-02-26 09:43:20,data_exfiltration,резкий рост исходящего трафика,65808.22,10.10.234.70,file_access
user_093,2025-02-26 11:12:30,data_exfiltration,резкий рост исходящего трафика,79777.58,10.10.62.249,file_access
user_051,2025-02-26 11:14:40,unusual_ip_change,необычная смена IP-адреса,776.01,185.220.100.197,login
user_010,2025-02-26 11:42:49,brute_force_login,много неуспешных входов,531.61,10.10.174.180,login
user_075,2025-02-26 11:57:01,brute_force_login,много неуспешных входов,685.57,10.20.214.56,login
user_029,2025-02-26 12:31:26,brute_force_login,много неуспешных входов,512.88,10.10.80.212,login
user_031,2025-02-26 12:48:58,data_exfiltration,резкий рост исходящего трафика,90698.62,10.20.94.247,file_access
user_016,2025-02-26 12:50:53,data_exfiltration,резкий рост исходящего трафика,41850.85,10.20.82.62,file_access
user_068,2025-02-26 13:37:40,brute_force_login,много неуспешных входов,764.49,10.20.188.247,login
user_050,2025-02-26 13:43:30,brute_force_login,много неуспешных входов,428.83,10.20.181.127,login
user_037,2025-02-26 14:06:54,unusual_ip_change,необычная смена IP-адреса,1120.56,185.220.100.127,login
user_096,2025-02-26 14:14:12,brute_force_login,много неуспешных входов,640.11,10.10.95.79,login
user_052,2025-02-26 15:08:19,unusual_ip_change,необычная смена IP-адреса,2393.17,185.220.100.52,login
user_091,2025-02-26 15:45:26,unusual_ip_change,необычная смена IP-адреса,1228.29,185.220.100.236,login
user_046,2025-02-26 15:48:29,unusual_ip_change,необычная смена IP-адреса,1360.81,185.220.100.98,login
user_002,2025-02-26 15:52:58,unusual_ip_change,необычная смена IP-адреса,2233.6,185.220.100.189,login
user_075,2025-02-26 15:59:23,unusual_ip_change,необычная смена IP-адреса,896.62,185.220.100.42,login
user_028,2025-02-26 16:58:05,unusual_ip_change,необычная смена IP-адреса,1452.81,185.220.100.15,login
user_088,2025-02-26 17:07:56,data_exfiltration,резкий рост исходящего трафика,40012.94,10.10.156.103,file_access
user_027,2025-02-26 17:53:51,data_exfiltration,резкий рост исходящего трафика,101353.39,10.10.41.63,file_access
user_093,2025-02-26 18:31:07,unusual_ip_change,необычная смена IP-адреса,1590.04,185.220.100.23,login
user_073,2025-02-26 18:59:23,data_exfiltration,резкий рост исходящего трафика,68149.46,10.10.184.246,file_access
user_025,2025-02-26 23:58:19,unusual_night_activity,активность в нетипичное ночное время,3354.25,10.10.253.82,file_access
user_007,2025-02-27 00:52:18,unusual_night_activity,активность в нетипичное ночное время,2243.71,10.20.94.217,email_access
