sequence_index,y_true,reconstruction_error,pred
8230,1,149005.4,0
8231,1,137691.05,0
8232,1,101220.37,0
8233,1,130974.7,0
8234,0,118033.73,0
8235,1,80638.19,0
8236,0,129567.09,0
8237,0,122866.71,0
8238,0,179753.86,1
8239,0,123664.68,0
8240,0,98278.68,0
8241,0,156957.44,0
8242,0,101935.94,0
8243,1,131140.06,0
8244,1,123117.85,0
8245,0,139702.48,0
8246,0,115963.69,0
8247,0,157162.86,0
8248,1,128852.91,0
8249,0,131290.36,0
8250,1,171704.45,0
8251,0,132111.56,0
8252,0,152681.92,0
8253,0,160283.16,0
8254,0,132862.69,0
8255,1,155079.7,0
8256,0,87434.93,0
8257,1,120749.24,0
8258,1,74894.51,0
8259,0,137250.6,0
8260,1,175862.69,0
8261,1,54911.316,0
8262,1,177533.12,0
8263,0,118906.03,0
8264,0,130975.24,0
8265,1,75431.734,0
8266,0,74286.42,0
8267,1,127496.07,0
8268,1,169275.42,0
8269,0,125571.57,0
8270,0,145947.6,0
8271,0,156170.98,0
8272,0,85543.44,0
8273,0,138629.0,0
8274,0,134212.06,0
8275,0,195368.72,1
8276,1,102199.0,0
8277,0,97960.45,0
8278,0,111673.28,0
8279,1,151463.06,0
8280,1,104003.34,0
8281,0,161693.17,0
8282,0,150634.72,0
8283,0,177636.38,0
8284,0,115963.86,0
8285,1,122328.82,0
8286,1,181096.22,1
8287,0,172297.62,0
8288,1,117837.83,0
8289,0,147300.45,0
8290,1,146951.55,0
8291,1,90121.35,0
8292,1,126474.1,0
8293,0,183029.66,1
8294,1,113944.49,0
8295,0,136961.2,0
8296,1,154310.72,0
8297,0,128936.96,0
8298,0,130595.13,0
8299,1,91898.58,0
8300,0,110846.42,0
8301,1,158875.98,0
8302,1,125226.26,0
8303,0,132968.28,0
8304,1,100417.88,0
8305,0,139043.86,0
8306,1,132692.34,0
8307,1,81154.78,0
8308,0,82472.87,0
8309,0,107033.33,0
8310,0,62721.8,0
8311,1,78977.65,0
8312,1,135171.98,0
8313,1,80856.21,0
8314,0,97675.81,0
8315,1,128068.2,0
8316,0,147600.19,0
8317,0,144156.69,0
8318,0,112326.46,0
8319,1,122651.68,0
8320,0,92076.62,0
8321,0,32158.846,0
8322,0,135438.1,0
8323,1,109821.92,0
8324,0,146057.14,0
8325,0,87701.2,0
8326,0,97837.2,0
8327,0,121058.49,0
8328,0,105670.62,0
8329,0,138596.12,0
8330,0,180700.7,1
8331,0,178335.42,1
8332,1,171254.84,0
8333,0,151794.6,0
8334,1,139287.98,0
8335,0,91244.05,0
8336,1,191924.52,1
8337,1,148665.1,0
8338,0,174759.88,0
8339,0,137350.84,0
8340,0,132179.7,0
8341,1,181791.2,1
8342,0,147112.38,0
8343,0,138025.77,0
8344,0,163190.4,0
8345,1,249886.52,1
8346,0,121536.05,0
8347,0,120335.44,0
8348,1,144643.52,0
8349,0,136473.72,0
8350,0,101502.76,0
8351,0,85855.03,0
8352,1,173971.2,0
8353,0,171590.12,0
8354,1,152684.94,0
8355,1,174053.22,0
8356,1,141219.66,0
8357,1,65378.71,0
8358,1,118912.81,0
8359,1,184088.72,1
8360,0,62392.906,0
8361,0,142442.86,0
8362,0,114648.26,0
8363,1,197375.12,1
8364,0,138332.58,0
8365,0,104703.97,0
8366,0,74052.25,0
8367,1,164597.5,0
8368,1,90735.94,0
8369,0,193693.42,1
8370,0,177640.94,0
8371,0,127843.39,0
8372,0,145871.17,0
8373,0,104903.6,0
8374,1,107556.04,0
8375,0,160491.77,0
8376,0,139732.77,0
8377,1,121661.21,0
8378,0,128465.78,0
8379,1,85888.59,0
8380,1,86823.34,0
8381,1,131348.86,0
8382,1,128160.72,0
8383,0,177551.28,0
8384,1,124726.16,0
8385,1,126447.02,0
8386,1,98412.25,0
8387,1,77505.766,0
8388,1,162522.84,0
8389,1,154244.98,0
8390,0,95266.16,0
8391,0,101122.4,0
8392,0,124244.72,0
8393,1,177447.36,0
8394,0,139651.39,0
8395,0,104865.53,0
8396,1,114991.45,0
8397,1,135573.8,0
8398,0,133499.1,0
8399,1,131849.16,0
8400,0,102072.21,0
8401,0,135860.19,0
8402,0,93447.19,0
8403,1,143068.05,0
8404,1,126011.0,0
8405,0,169100.0,0
8406,1,136979.44,0
8407,0,105239.29,0
8408,0,108259.61,0
8409,0,104496.78,0
8410,0,162474.83,0
8411,1,184051.08,1
8412,1,107269.43,0
8413,1,66059.85,0
8414,0,65644.1,0
8415,1,139945.19,0
8416,1,199433.3,1
8417,1,138010.84,0
8418,0,104055.64,0
8419,0,132774.66,0
8420,1,160389.84,0
8421,0,107306.34,0
8422,0,112910.71,0
8423,1,186908.19,1
8424,0,149263.05,0
8425,1,180177.98,1
8426,0,95770.65,0
8427,0,45361.29,0
8428,0,138462.94,0
8429,1,105246.42,0
8430,1,137129.7,0
8431,0,89668.91,0
8432,1,181281.14,1
8433,1,124550.7,0
8434,0,145639.88,0
8435,1,119221.69,0
8436,1,87379.93,0
8437,0,102143.19,0
8438,0,99277.03,0
8439,1,88709.82,0
8440,0,185864.81,1
8441,0,65848.28,0
8442,0,119398.41,0
8443,0,115007.94,0
8444,0,153149.1,0
8445,0,199669.0,1
8446,1,130652.88,0
8447,0,99691.82,0
8448,0,60463.453,0
8449,1,109532.4,0
8450,1,91336.18,0
8451,0,129736.21,0
8452,1,137500.94,0
8453,0,137250.06,0
8454,1,110163.22,0
8455,1,122828.34,0
8456,0,141440.34,0
8457,0,141936.72,0
8458,1,137037.78,0
8459,1,196923.27,1
